"","track_id","title","artist","popularity","genre","danceability","valence","album_id","album_name","album_release_date","playlist_name","playlist_id","subgenre","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","tempo","duration_ms","valence.c"
"233","0UtnpKaReKUg2GquaSxCyD","Money Trees","Kendrick Lamar",66,"r&b",71.6,34.4,"748dZDqSZy6aPXKcI9H80u","good kid, m.A.A.d city (Deluxe)","2012-10-22","Chixtape 5 - Tory Lanez","0UXwwVDipbBQeEX7h4YuKU","urban contemporary",53.1,7,-7.355,1,12.2,7.03,0,22.4,71.994,386907,-13.7959428571429
"234","7KXjTSCq5nL1LoYtL7XAwS","HUMBLE.","Kendrick Lamar",84,"r&b",90.8,42.1,"4eLPsYPBmXABThSJ821sqY","DAMN.","2017-04-14","Chixtape 5 - Tory Lanez","0UXwwVDipbBQeEX7h4YuKU","urban contemporary",62.1,1,-6.638,0,10.2,0.0282,0.00539,9.58,150.011,177000,-6.09594285714286
"235","3GCdLUSnKSMJhs4Tj6CV3s","All The Stars (with SZA)","Kendrick Lamar",79,"r&b",69.8,55.2,"3pLdWdkj83EYfDN6H2N8MR","Black Panther The Album Music From And Inspired By","2018-02-09","PROJECT: Contemporary","6HaCi9bqaiuSZEDfCEmwyo","urban contemporary",63.3,8,-4.946,1,5.97,6.05,0.0194,9.26,96.924,232187,7.00405714285714
"236","6PGoSes0D9eUDeeAafB2As","LOVE. FEAT. ZACARI.","Kendrick Lamar",80,"r&b",80,77.9,"4eLPsYPBmXABThSJ821sqY","DAMN.","2017-04-14","PROJECT: Contemporary","6HaCi9bqaiuSZEDfCEmwyo","urban contemporary",58.5,10,-7.343,1,9.24,26.4,0,15.3,126.058,213400,29.7040571428571
"237","6SwRhMLwNqEi6alNPVG00n","LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",73,"r&b",65.8,41.9,"4eLPsYPBmXABThSJ821sqY","DAMN.","2017-04-14","PROJECT: Contemporary","6HaCi9bqaiuSZEDfCEmwyo","urban contemporary",53.5,9,-8.983,0,5.73,2.65,0,20,110.684,227360,-6.29594285714286
"238","7bre6yd84LZ6MFoTppmHja","Swimming Pools (Drank)","Kendrick Lamar",7,"r&b",65.6,20.3,"0ljGAdQ5EmiJE52O1VsYAM","Swimming Pools (Drank)","2012-08-03","Urban/Trap - Contemporary RAP","5CK0fshHcik1vWyeCc0zat","urban contemporary",44.6,1,-5.897,1,26.5,0.695,0.0419,8.8,74.543,247800,-27.8959428571429
"239","3qX1dqmDdmMvvfMVfsx4Bh","m.A.A.d city","Kendrick Lamar",67,"r&b",48.7,21.7,"748dZDqSZy6aPXKcI9H80u","good kid, m.A.A.d city (Deluxe)","2012-10-22","Urban/Trap - Contemporary RAP","5CK0fshHcik1vWyeCc0zat","urban contemporary",72.9,2,-6.815,1,27.1,5.38,0.000407,44,91.048,350120,-26.4959428571429
"240","4Pwjz3DfvfQWV0rO2V8jyh","Bitch, Don’t Kill My Vibe","Kendrick Lamar",64,"r&b",58.7,9.85,"6PBZN8cbwkqm1ERj2BGXJ1","good kid, m.A.A.d city","2012","Feeling Accomplished","37i9dQZF1DWTDafB3skWPN","hip pop",69.8,1,-8.948,1,9.43,1.52,0,44.2,133.954,310720,-38.3459428571429
"241","7KXjTSCq5nL1LoYtL7XAwS","HUMBLE.","Kendrick Lamar",84,"r&b",90.8,42.1,"4eLPsYPBmXABThSJ821sqY","DAMN.","2017-04-14","Hip pop","1Sc7bobknESH7SXQcnmoX5","hip pop",62.1,1,-6.638,0,10.2,0.0282,0.00539,9.58,150.011,177000,-6.09594285714286
"242","6HZILIRieu8S0iqY8kIKhj","DNA.","Kendrick Lamar",79,"r&b",63.8,42.2,"4eLPsYPBmXABThSJ821sqY","DAMN.","2017-04-14","Hip pop","1Sc7bobknESH7SXQcnmoX5","hip pop",52.3,1,-6.664,1,35.7,0.454,0,8.42,139.913,185947,-5.99594285714286
"243","439TlnnznSiBbQbgXiBqAd","m.A.A.d city","Kendrick Lamar",67,"edm",48.7,21.7,"6PBZN8cbwkqm1ERj2BGXJ1","good kid, m.A.A.d city","2012","Locker Room","37i9dQZF1DX8SaiEt4OVJw","big room",72.9,2,-6.815,1,27.1,5.38,0.000407,44,91.048,350120,-26.4959428571429
"244","3zCg6CUmhxHukbUs0nd7ar","La Raza","Kid Frost",51,"rap",80.1,72.1,"54du51RSgc4enNk2K2E2JX","Hispanic Causing Panic","1990-01-01","GTA San Andreas Radio Los Santos","6m0BqpJfSP2m5xCOFjDRHw","gangster rap",52.9,1,-14.875,1,9.62,4.06,0.0609,9.36,106.965,209067,23.9040571428571
"245","3zCg6CUmhxHukbUs0nd7ar","La Raza","Kid Frost",51,"latin",80.1,72.1,"54du51RSgc4enNk2K2E2JX","Hispanic Causing Panic","1990-01-01","Chicano Rap","3o3xRXWMtBMezk0E3wmtGI","latin hip hop",52.9,1,-14.875,1,9.62,4.06,0.0609,9.36,106.965,209067,23.9040571428571
"246","776zIsseWzy4GQ5nMFdk5W","Ya Estuvo","Kid Frost",20,"latin",84.6,92.3,"54du51RSgc4enNk2K2E2JX","Hispanic Causing Panic","1990-01-01","HIP-HOP: Latin Rap ['89-present]","5fWgI0IJ1el5NB1sZ0Egsx","latin hip hop",66,0,-12.988,1,17.8,14.2,0,22.9,101.991,245733,44.1040571428572
"247","0E8qIw6KblOtDQYzzHQrxL","Como Tú (Magic Music Box)","León Larregui",63,"rock",56.8,76.2,"6XMk5rlnvEtbOUhUlIGl0R","Solstis - De León Larregui","2012-01-01","②⓪①⑨ mixed","2bOjjgN1S3Gqd8vSMyafvJ","permanent wave",90.3,0,-7.647,1,9.82,0.0292,72.4,7.64,122.604,232120,28.0040571428571
"248","68UIOPderAlQy5eb7K4iUO","Souvenir","León Larregui",62,"rock",59.4,53.6,"6XMk5rlnvEtbOUhUlIGl0R","Solstis - De León Larregui","2012-01-01","②⓪①⑨ mixed","2bOjjgN1S3Gqd8vSMyafvJ","permanent wave",57.8,4,-10.676,0,3.4,67.9,12.3,10.5,77.481,239120,5.40405714285714
"249","3GSMdtJphymHEsR8K9jT5Q","Locos","León Larregui",71,"rock",72.4,95.7,"6pTyhD8IxuyQXzcCZJp5EM","Voluma","2016-03-11","②⓪①⑨ mixed","2bOjjgN1S3Gqd8vSMyafvJ","permanent wave",64.6,10,-6.475,1,3.52,7.2,0.0157,9.23,112.019,177600,47.5040571428571
"250","4ZT9FnbFu1PaBfV3itxiqT","I","Lil Skies",81,"pop",64.9,43.1,"47FalEKu0of8GExDtZBkxT","Shelby","2019-03-01","Electropop","2Z5cPJ6Z4EVZAfF08amjvL","electropop",45.3,6,-7.28,1,8.5,62.7,0,11.6,99.183,181891,-5.09594285714286
"251","2u7mxWSeoqTXndK5e08jMp","Nowadays (feat. Landon Cube)","Lil Skies",76,"rap",74.5,46,"0CuYNS755Ow710G2E7aLDE","Life of a Dark Rose","2017-12-12","Sad Trap","7kzKtw5vug3IIxKfLadi8A","trap",64.6,6,-6.987,0,17,15.7,0,33.8,79.993,203908,-2.19594285714286
"252","4ZT9FnbFu1PaBfV3itxiqT","I","Lil Skies",81,"rap",64.9,43.1,"47FalEKu0of8GExDtZBkxT","Shelby","2019-03-01","Sad Trap","7kzKtw5vug3IIxKfLadi8A","trap",45.3,6,-7.28,1,8.5,62.7,0,11.6,99.183,181891,-5.09594285714286
"253","7CrY10h4ESBscDFjv8ug6f","Play Wit Pussy","Mia X",10,"rap",82.3,46.9,"4zfQXy8m725FD6SgIKQ7w7","Mama Drama","1998-10-27","90s-2000s Southern Hip Hop / Crunk","5wsWBmQgDtKa8CEg7wTEMi","southern hip hop",63.9,1,-9.682,0,33.7,41.8,0,10.3,159.762,227200,-1.29594285714286
"254","3KHLmEOyPeJTa5jsNHvAgw","You & Me","Mia X",8,"rap",66.3,54,"78FznFtIyWe4Ncyo3tAE6t","Unlady Like","1997-01-01","90s-2000s Southern Hip Hop / Crunk","5wsWBmQgDtKa8CEg7wTEMi","southern hip hop",47.4,1,-10.111,0,15.1,0.435,2.92,13.7,159.849,278400,5.80405714285714
"255","1Jvfg9VNWyDRmA2S3DGsSK","Bring It On","Mia X",14,"rap",73.7,66.2,"4zfQXy8m725FD6SgIKQ7w7","Mama Drama","1998-10-27","90s-2000s Southern Hip Hop / Crunk","5wsWBmQgDtKa8CEg7wTEMi","southern hip hop",89.2,2,-5.607,1,35.8,4.36,0,7.98,173.786,310827,18.0040571428571
"256","1zuFmAYoY5ZOPRRIxcakUa","Whatcha Wanna Do","Mia X",21,"rap",70.9,31.3,"4zfQXy8m725FD6SgIKQ7w7","Mama Drama","1998-10-27","90s-2000s Southern Hip Hop / Crunk","5wsWBmQgDtKa8CEg7wTEMi","southern hip hop",58.7,11,-8.582,0,10.7,0.441,0,14,84.94,280200,-16.8959428571429
"257","0f2zcrhhHT59aIGQvRlTZ1","One More Night","Michael Kiwanuka",61,"r&b",68.4,94.4,"0qxsfpy2VU0i4eDR9RTaAU","Love & Hate","2016-07-15","Sexy Soul 2020","5EMARioe9z9eKOeWIAC2JW","neo soul",76.4,6,-5.342,0,2.54,1.29,0.0171,14.1,107.806,233413,46.2040571428571
"258","5DODqUKPEEVIS2TslOjz0K","Any Day Will Do Fine","Michael Kiwanuka",29,"r&b",52.2,37.4,"79VDAdjzMMGoftIbw5feYN","Home Again","2012-01-01","Sexy Soul 2020","5EMARioe9z9eKOeWIAC2JW","neo soul",37.7,5,-11.692,0,3.32,62.6,0,11.8,104.968,220000,-10.7959428571429
"259","7KX65PC1UZuImsUInThbav","Cold Little Heart - Radio Edit","Michael Kiwanuka",71,"r&b",62.9,65.5,"55A6d8TOuiAs6zDiKj2c3A","Cold Little Heart (Radio Edit)","2017-02-24","Sexy Soul 2020","5EMARioe9z9eKOeWIAC2JW","neo soul",58,7,-6.208,0,2.78,35.7,0.0353,43.6,110.264,210300,17.3040571428571
"260","20FZrLl9zSbO9b3DhaqO6M","23","Mike WiLL Made-It",68,"rap",85.9,31.9,"5r7L8DlTsIKoDwSSiRf5M7","23","2013-01-01","The Sound of Southern Hip Hop","18jT9NMRZifv6cMtK2jWD4","southern hip hop",59.9,9,-5.254,1,6.14,0.0362,0.00082,13,140.005,252520,-16.2959428571429
"261","3fS0GCbLTLK59MYn7HYMNi","Y'all Ain't Ready (feat. 2 Chainz)","Mike WiLL Made-It",34,"rap",75.9,15,"0jqcY0azNzkluuC8hxNGlw","Ransom 2","2017-03-24","🔥💵 Hip Hop, Rap, Heavy 808's - New School","3jPkaExIWXQWklcmmF5180","southern hip hop",70.5,1,-5.21,1,22.3,0.806,0,88.9,140.048,222657,-33.1959428571429
"262","5rk2nRNREUq6TTSS7h11Fr","Razzle Dazzle (feat. Future)","Mike WiLL Made-It",39,"rap",76.9,25.5,"0jqcY0azNzkluuC8hxNGlw","Ransom 2","2017-03-24","🔥💵 Hip Hop, Rap, Heavy 808's - New School","3jPkaExIWXQWklcmmF5180","southern hip hop",60.3,1,-5.815,1,8.8,17.7,0,17.2,120.051,216041,-22.6959428571429
"263","3IHZc2GclRu5nJpTqty7MY","Gucci On My (feat. 21 Savage, YG & Migos)","Mike WiLL Made-It",60,"rap",93.4,8.86,"0jqcY0azNzkluuC8hxNGlw","Ransom 2","2017-03-24","🔥💵 Hip Hop, Rap, Heavy 808's - New School","3jPkaExIWXQWklcmmF5180","southern hip hop",35.9,1,-5.133,1,23,17.3,0.000811,15.2,140.004,274847,-39.3359428571429
"264","3A2OHirUAlQp2x73BJlEDA","Perfect Pint (feat. Kendrick Lamar, Gucci Mane & Rae Sremmurd)","Mike WiLL Made-It",62,"rap",74.1,29.2,"0jqcY0azNzkluuC8hxNGlw","Ransom 2","2017-03-24","🔥💵 Hip Hop, Rap, Heavy 808's - New School","3jPkaExIWXQWklcmmF5180","southern hip hop",56.2,4,-5.474,0,16.5,17.2,0,7.51,180.068,240926,-18.9959428571429
"265","23dwrzeJtEEGl2U4CPWSor","Runnin (with A$AP Rocky, A$AP Ferg & Nicki Minaj)","Mike WiLL Made-It",66,"rap",54.5,60.9,"7kSa9AwcDQ6ZUScaXxp8zP","Creed II: The Album","2018-11-16","RAP Gangsta","1Z1gW89x4MSBjkvVjGg7DQ","gangster rap",97.5,10,-3.193,0,45.4,17,0,14.5,123.906,131674,12.7040571428571
"266","5NkfVQS8BkceRgoSQwcW6H","Aries (YuGo) Part 2 (with Rae Sremmurd & Big Sean feat. Quavo & Pharrell)","Mike WiLL Made-It",62,"rap",87.1,27,"0D6QY2HNsCIFcL636qePwj","Aries (YuGo) Part 2 (with Rae Sremmurd & Big Sean feat. Quavo & Pharrell)","2018-03-29","Trap Americana","7tkgK1tm9hYkWp7EFyOcAr","trap",55.2,4,-4.953,0,5.09,12.8,0,27.2,141.973,273087,-21.1959428571429
"267","3jagJCUbdqhDSPuxP8cAqF","Work It","Missy Elliott",70,"rap",88.4,58.4,"6DeU398qrJ1bLuryetSmup","Under Construction","2002-11-11","◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance","0Hr2h94pKN8QAGVAgD6BsD","southern hip hop",67.7,1,-5.603,1,28.3,7.78,0,7.32,101.868,263227,10.2040571428571
"268","0jG92AlXau21qgCQRxGLic","One Minute Man (feat. Ludacris)","Missy Elliott",56,"rap",62.2,57,"20t54K6C80QQH7vbcpfJcP","Miss E... So Addictive","2001-05-14","◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance","0Hr2h94pKN8QAGVAgD6BsD","southern hip hop",66.9,9,-8.419,1,32.9,2.66,0.000297,15.2,93.839,252987,8.80405714285713
"269","2rKXzis3tBuNQQojmCldkv","Bad Man","Missy Elliott",42,"rap",84,40.5,"6vV5UrXcfyQD1wu4Qo2I9K","The Cookbook","2005-07-04","◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance","0Hr2h94pKN8QAGVAgD6BsD","southern hip hop",74.7,4,-9.112,0,43.5,48.1,0.00155,10.4,120.848,312333,-7.69594285714286
"270","3jagJCUbdqhDSPuxP8cAqF","Work It","Missy Elliott",70,"r&b",88.4,58.4,"6DeU398qrJ1bLuryetSmup","Under Construction","2002-11-11","90s/00s Hip Hop & RnB","0Ar0Ng9DlAWZtSPBvOQgOa","hip pop",67.7,1,-5.603,1,28.3,7.78,0,7.32,101.868,263227,10.2040571428571
"271","6zsk6uF3MxfIeHPlubKBvR","Get Ur Freak On","Missy Elliott",70,"r&b",79.7,74,"20t54K6C80QQH7vbcpfJcP","Miss E... So Addictive","2001-05-14","90s/00s Hip Hop & RnB","0Ar0Ng9DlAWZtSPBvOQgOa","hip pop",75,0,-9.369,1,24.7,53.3,10.8,9.5,177.87,211120,25.8040571428571
"272","4lPvpx8AgI31GsZP9HjkGI","Certo pra Você","MTK",32,"r&b",78.3,64,"5P4NC7RHetv1NH9OrHcQDv","Certo pra Você","2020-01-17","Brisa Pop","37i9dQZF1DX2vsux22VuNL","hip pop",60.8,4,-6.913,0,3.54,16.6,0,10.7,117.988,211541,15.8040571428571
"273","2P2Y7WPjcjFdlu80Ek3PbW","Me Diz","MTK",46,"r&b",66.8,78.1,"1tdxWpuVvM4vzQSKSVeRX4","Me Diz","2019-12-06","Brisa Pop","37i9dQZF1DX2vsux22VuNL","hip pop",42,3,-9.187,0,3.4,72,0,8.37,124.051,193558,29.9040571428571
"274","62FCtdHru9nNAJOGbzObi4","Pode Me Esperar (feat. Meucci, Tasdan & Agatha)","MTK",54,"r&b",68.9,61.5,"00rcJMuYMSrKDj1oKpzTCM","Pode Me Esperar (feat. Meucci, Tasdan & Agatha)","2019-09-06","Brisa Pop","37i9dQZF1DX2vsux22VuNL","hip pop",68.1,11,-6.578,0,2.89,26.5,0,27.2,104.064,210012,13.3040571428571
"275","255FVOOvsT1KAjUeqMfc9y","Despedida (feat. Anna & RNT)","MTK",45,"r&b",67,44.6,"6kilqZooI26WaATOq5RdfN","Despedida (feat. Anna & RNT)","2019-07-05","Brisa Pop","37i9dQZF1DX2vsux22VuNL","hip pop",56.2,7,-6.036,0,3.5,59.6,0,7.26,85.887,262587,-3.59594285714286
"276","1zGwWmxXJHFes4dfkbnBUC","Limbo (feat. Gilli)","NODE",61,"rap",82.7,84.4,"0NH1shrxMHwoveKw5UH3NZ","Limbo (feat. Gilli)","2020-01-10","DK rap","37i9dQZF1DXdhDukKQ88Cc","hip hop",68.2,6,-5.837,1,10.2,9.88,0,22.5,130.009,169206,36.2040571428571
"277","2plHsnfOSAKrXqOulEYPEn","Mafiosa","NODE",53,"rap",82.9,75.4,"3WovKooMWMhW4okJzlfxcI","Samme Vej","2019-11-08","DK rap","37i9dQZF1DXdhDukKQ88Cc","hip hop",71.7,3,-7.112,0,5.37,49.3,0.00399,7.67,119.943,191534,27.2040571428571
"278","5TxcaqtknKAAdshjQCXfBG","Ra Ta Ta Ta (feat. Stepz)","NODE",55,"rap",66.5,41.5,"3WovKooMWMhW4okJzlfxcI","Samme Vej","2019-11-08","DK rap","37i9dQZF1DXdhDukKQ88Cc","hip hop",73.5,5,-6.312,1,11.1,9.23,0,12.9,167.986,214055,-6.69594285714286
"279","5zPOENTeR2jmL8l3QSBdp4","Samme Vej","NODE",49,"rap",54.4,44.3,"5vLbmaaHHlUrwe0QorXPLd","Samme Vej","2019-11-04","DK rap","37i9dQZF1DXdhDukKQ88Cc","hip hop",47.4,6,-9.491,1,28.1,46.5,0,15.2,100.157,129374,-3.89594285714286
"280","6R3NpWbg7Zew8jCGA1Nc2q","Ghettostjerne (feat. ZK)","NODE",49,"rap",76.6,46.2,"3WovKooMWMhW4okJzlfxcI","Samme Vej","2019-11-08","DK rap","37i9dQZF1DXdhDukKQ88Cc","hip hop",66,4,-5.673,0,11.7,28.8,0,9.27,91.999,196387,-1.99594285714286
"281","42WPVWtxYdFE9fb8Vp24FR","Running Up That Hill","Placebo",42,"pop",43.1,13.2,"2u3C8Hc59AiSyt7dxSGeh4","Best Of The Bands","2009-06-29","Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop","53CmFroG6MWR5reOOXJX6B","electropop",45.8,10,-11.147,0,4.81,28.4,47.9,10.7,180.013,294093,-34.9959428571429
"282","2DO7ywgu9cdNqXf7Cukys9","Song to Say Goodbye","Placebo",57,"rock",43.6,43.7,"7cfTTszDP3KgMjtxhE8Re7","Meds","2006-03-13","L' ALBUM ROCK","0jilq2XZP9F2fwzp2k6iXK","album rock",88.7,11,-4.748,1,7.99,0.613,0.509,9.93,165.033,216187,-4.49594285714286
"283","5fVTi3rIiLvsEVYp0cRvaI","Meds","Placebo",55,"rock",51.2,28.3,"7cfTTszDP3KgMjtxhE8Re7","Meds","2006-03-13","L' ALBUM ROCK","0jilq2XZP9F2fwzp2k6iXK","album rock",90.9,4,-4.643,0,10.4,9.75,0.02,9.43,155.139,175387,-19.8959428571429
"284","63peVCtLTPd0aM9x5j97sB","Special K","Placebo",55,"rock",39.7,35.6,"7gLNPbL9arQdIl4aj4hBcq","Black Market Music","2000-10-09","L' ALBUM ROCK","0jilq2XZP9F2fwzp2k6iXK","album rock",94.2,1,-2.53,1,8.69,0.0227,24,14,158.99,232307,-12.5959428571429
"285","3tRv4ZYZimrL27flnjgeR6","Every You Every Me","Placebo",66,"rock",47.8,16.5,"2cDDG5rnwEgjNL8Q0cO9Zd","Without You I'm Nothing","1998-10-12","The Sound of Permanent Wave","4EYSGTuqe9cVfSVpX4gtGv","permanent wave",92.3,10,-7.547,1,5.69,0.00269999999999999,71.9,32.5,133.134,213800,-31.6959428571429
"286","5he7AYCR3MGloRnuWEMroT","This Picture","Placebo",59,"rock",46.2,61.6,"4fUDor6o5gw0b18iYKEaRq","Sleeping With Ghosts","2003-03-24","Permanent Wave","5glAD13obyL0G9SH9ukBz2","permanent wave",91,1,-7.198,1,3.59,0.00857999999999999,4.69,8.63,155.69,214907,13.4040571428571
"287","2vyACbL11HoiWTcA6Ri7wU","In the End (Lost Tapes)","Röyksopp",45,"pop",35.7,14.6,"13kkNOtZzxG9zDq4IMUdjd","In the End (Lost Tapes)","2019-04-03","Electro Pop | Electropop","2a5i2ZtEXGKwVGL16J8N0p","electropop",54.4,7,-10.399,1,3.71,1.59,78.4,6.39,114.957,376721,-33.5959428571429
"288","4y8XhpQ7YqFLyz2o7c7r7X","Do It Again","Röyksopp",36,"edm",61.7,76.5,"05n3aJPY0hE4R9cDro3B2c","Do It Again","2014-04-28","Fitness Workout Electro | House | Dance | Progressive House","6KnQDwp0syvhfHOR4lWP7x","electro house",67.4,5,-5.368,0,4.97,0.217,0.498,8.08,123.958,306440,28.3040571428571
"289","4y8XhpQ7YqFLyz2o7c7r7X","Do It Again","Röyksopp",36,"edm",61.7,76.5,"05n3aJPY0hE4R9cDro3B2c","Do It Again","2014-04-28","Fitness Workout Electro | House | Dance | Progressive House","6KnQDwp0syvhfHOR4lWP7x","progressive electro house",67.4,5,-5.368,0,4.97,0.217,0.498,8.08,123.958,306440,28.3040571428571
"290","2XRF2r3fUoqMZxGfY9XvbL","The Girl and the Robot - Spencer & Hill Remix","Röyksopp",16,"edm",84.4,29.2,"3j9uZWz5cXmabLTJxkgkp1","The Girl And The Robot","2009-06-12","Electro/Progressive/Club House","1HtnPDj2V126xB9tJP786P","progressive electro house",65,9,-8.446,0,17.5,12,21.2,6.64,125.967,367733,-18.9959428571429
"291","1hGy2eLcmC8eKx7qr1tOqx","Beautiful Girls","Sean Kingston",77,"pop",76.2,76.9,"71clfVkkopYLrgweVj2cow","Beautiful Girls","2007-07-23","post teen pop","2ltt5ouiEO301o2jbxn30d","post-teen pop",66.1,1,-6.075,0,6.87,15,0,25.6,130.009,225373,28.7040571428571
"292","2oENJa1T33GJ0w8dC167G4","Fire Burning","Sean Kingston",69,"pop",83.9,88.8,"33YSJfsBkjN3yqcq18bdRi","Tomorrow","2009-09-04","Post-teen pop","2KyjkYsSsC1UR75b0m98vd","post-teen pop",80.4,1,-2.513,1,3.29,1.92,0,33.1,122.973,239987,40.6040571428571
"293","3rFC9t2bY9i4Bq87IWW9uW","Party Like It's 1999","Soul&Roll",15,"pop",87.2,78.3,"6kNI6hqI6k4LtyYL5CY8iB","I Want to Know Who I Am","2013-05-20","80's Songs | Top 💯 80s Music Hits","65HtIbyFkaQPflCa4oW8KO","electropop",51.9,7,-7.302,1,6.82,31.2,0.0338,4.53,120.006,160625,30.1040571428571
"294","19pVVNsJ1Nr6QwSgSsRKbX","Working 9 to 5","Soul&Roll",13,"pop",80.3,73.7,"0Q298fEZZhID4ZgLO0WmJj","Slow Journey","2014-06-20","80's Songs | Top 💯 80s Music Hits","65HtIbyFkaQPflCa4oW8KO","electropop",38.7,6,-5.875,1,3.87,34.6,0,9.13,106.963,164607,25.5040571428571
"295","3evppwc8rJ86Y0jFHqyF8A","I Wanna Be with You Everywhere","Soul&Roll",30,"pop",69.7,82.9,"6kNI6hqI6k4LtyYL5CY8iB","I Want to Know Who I Am","2013-05-20","80's Songs | Top 💯 80s Music Hits","65HtIbyFkaQPflCa4oW8KO","electropop",53.9,4,-8.402,1,3.1,30.1,0.196,31.2,114.984,154435,34.7040571428571
"296","5kaiM7WaSYPybvKqEpN1zM","Don't Stop Believing","Soul&Roll",33,"rock",73.6,26.6,"0Q298fEZZhID4ZgLO0WmJj","Slow Journey","2014-06-20","Rock Ballads 80s 90s | Best Rock Love Songs 80's 90's Music Hits","0y8MUle9Lf8VDNjPsskzJB","hard rock",57.6,4,-6.352,1,3.01,22.9,0.00573,11.7,126.979,280634,-21.5959428571429
"297","3evppwc8rJ86Y0jFHqyF8A","I Wanna Be with You Everywhere","Soul&Roll",30,"rock",69.7,82.9,"6kNI6hqI6k4LtyYL5CY8iB","I Want to Know Who I Am","2013-05-20","Rock Ballads 80s 90s | Best Rock Love Songs 80's 90's Music Hits","0y8MUle9Lf8VDNjPsskzJB","hard rock",53.9,4,-8.402,1,3.1,30.1,0.196,31.2,114.984,154435,34.7040571428571
"298","5I6y1KWmUoV5YCaIEcs1qs","Should Have Known Better","Sufjan Stevens",65,"pop",57.1,29.7,"0U8DeqqKDgIhIiWOdqiQXE","Carrie & Lowell","2015-03-31","Ultimate Indie Presents... Best Indie Tracks of the 2010s","37i9dQZF1DWTHM4kX49UKs","dance pop",17.2,7,-20.7,1,3.18,97.9,27.5,12.4,90.972,307698,-18.4959428571429
"299","4HbeGjbt7u3pvwDk1vN7P0","Mystery of Love","Sufjan Stevens",67,"r&b",36.5,23.8,"7K0x1O9gqMQlDwbMkyCCIM","Call Me By Your Name (Original Motion Picture Soundtrack)","2017-11-03","Urban contemporary","1ZlL3IQS8eB0s0RMxz02yD","urban contemporary",27.3,4,-16.526,0,3.8,94,43.1,10.9,132.285,248965,-24.3959428571429
"300","5I6y1KWmUoV5YCaIEcs1qs","Should Have Known Better","Sufjan Stevens",65,"r&b",57.1,29.7,"0U8DeqqKDgIhIiWOdqiQXE","Carrie & Lowell","2015-03-31","Ultimate Indie Presents... Best Indie Tracks of the 2010s","37i9dQZF1DWTHM4kX49UKs","hip pop",17.2,7,-20.7,1,3.18,97.9,27.5,12.4,90.972,307698,-18.4959428571429
"301","3fLBmhcgWkPI47LfVQ8paB","Love and War","Tamar Braxton",53,"r&b",27,24.2,"1783Mxpt38yxafCtFlgHNF","Love and War","2013-09-03","The Sound of Urban Contemporary","07zF8MjQPsiYUXiAIGZ5TA","urban contemporary",58,8,-5.717,0,3.9,46.9,0,34.3,179.919,241920,-23.9959428571429
"302","62yCF7A8NhNsbThwIu4m6y","Thank You Lord","Tamar Braxton",27,"r&b",43.1,49.5,"1783Mxpt38yxafCtFlgHNF","Love and War","2013-09-03","Gospel","0pItJZBDZFvgAOdFnSITnJ","urban contemporary",72.3,5,-5.221,1,12.5,67.4,0,32.5,82.3,199947,1.30405714285714
"303","0TTEm8HHxndsd6Jqtn1DDk","Sleigh Ride","Tamar Braxton",42,"r&b",71.5,51,"0RC79iOln9WK1Rcd9z7IXm","Winter Loversland","2013-11-11","Christmas Soul","6FZYc2BvF7tColxO8PBShV","neo soul",65,2,-5.615,1,16.3,19.6,0,31.9,89.949,117520,2.80405714285714
"304","2W3EgJst61RLZtPPm3EQim","Territory","The Blaze",64,"pop",56.3,21.3,"56X6IaIoNEfqxAvGb9St58","Territory","2017-04-07","Ultimate Indie Presents... Best Indie Tracks of the 2010s","37i9dQZF1DWTHM4kX49UKs","dance pop",44,9,-11.943,0,8.22,28.6,68.3,26.9,120.009,276373,-26.8959428571429
"305","5YzaostcCu9Sgp5T7bFuX3","Juvenile","The Blaze",59,"rock",63,11.9,"56X6IaIoNEfqxAvGb9St58","Territory","2017-04-07","Permanent wave 🌊","0QN4FeJQ1mpCygRg9r2JIK","permanent wave",55.4,9,-9.675,0,2.56,0.393,82.9,14.5,127.013,203693,-36.2959428571429
"306","2W3EgJst61RLZtPPm3EQim","Territory","The Blaze",64,"r&b",56.3,21.3,"56X6IaIoNEfqxAvGb9St58","Territory","2017-04-07","Ultimate Indie Presents... Best Indie Tracks of the 2010s","37i9dQZF1DWTHM4kX49UKs","hip pop",44,9,-11.943,0,8.22,28.6,68.3,26.9,120.009,276373,-26.8959428571429
"307","09wrW4mdaoBrOFY6KSR94h","Heaven","The Blaze",62,"edm",61.3,8.37,"6WbMZYQ1SAU8HrgZSuH0xJ","Dancehall","2018-09-07","Electro Posé - Discoveries","6nZaTh6K1SwhdELFTmA99C","electro house",46.1,1,-10.493,0,3.13,2.57,75,7.76,125.066,219280,-39.8259428571429
